ts	elapsed	rss_kb	threads	fds	tcp_est	crawled_bytes	discovered_bytes	disk_free_mb	rss_kb_0	rss_kb_1
1789657267	34434	4545424	201	90002	18726	67840070	596900409	89955	2234948	2310476
1789657297	34464	4549808	201	89064	18171	67888056	597331903	89955	2236828	2312980
1789657328	34495	4549832	201	86993	17478	67961435	597926163	89945	2236828	2313004
1789657358	34525	4549184	201	89234	17760	68030863	598253218	89930	2236828	2312356
1789657389	34556	4549184	201	89844	19081	68055191	598575491	89931	2236828	2312356
1789657419	34586	4549184	201	89494	18517	68126021	599035968	89917	2236828	2312356
1789657449	34616	4552748	201	87871	18028	68196062	599457729	89924	2236828	2315920
1789657480	34647	4552404	201	89422	17473	68269282	600030609	89929	2237456	2314948
1789657510	34677	4549212	201	88854	18194	68342188	600413416	89931	2236828	2312384
1789657541	34708	4549212	201	90187	17952	68390633	600876316	89916	2236828	2312384
1789657571	34738	4549728	201	88663	18000	68439136	601323261	89935	2237344	2312384
1789657602	34769	4549212	201	89922	17320	68486459	601863815	89927	2236828	2312384
1789657632	34799	4549212	201	89560	18010	68558643	602322045	89930	2236828	2312384
1789657663	34830	4551372	201	90364	17718	68630278	602757554	89925	2238980	2312392
1789657693	34860	4549220	201	89795	17162	68678952	603198213	89933	2236828	2312392
1789657724	34891	4549932	201	88256	17368	68745775	603703901	89939	2237532	2312400
1789657754	34921	4551572	201	86856	17624	68794408	604279632	89938	2239172	2312400
1789657784	34951	4551572	201	90034	17701	68836943	604588962	89941	2239172	2312400
1789657815	34982	4552584	201	90537	18508	68903266	605095916	89937	2240184	2312400
1789657845	35012	4552900	201	90203	18135	68952317	605580236	89936	2240500	2312400
1789657875	35042	4552252	201	89880	18746	69018901	605885356	89949	2239852	2312400
1789657906	35073	4556052	201	90470	18176	69067737	606431318	89931	2239852	2316200
1789657936	35103	4552220	201	90765	18539	69162409	606956380	89929	2239852	2312368
1789657967	35134	4554592	201	89662	17964	69211168	607394837	89937	2239852	2314740
1789657997	35164	4552808	201	90456	18279	69260029	607894264	89919	2240440	2312368
1789658028	35195	4554112	201	89399	18285	69332480	608343057	89916	2240368	2313744
1789658058	35225	4557748	201	89526	16790	69406743	608818591	89910	2245324	2312424
1789658089	35256	4552276	201	89581	17121	69452382	609286577	89898	2239852	2312424
1789658119	35286	4552880	201	88465	16077	69501501	609925266	89882	2240456	2312424
1789658150	35317	4557000	201	88153	16738	69596989	610300242	89887	2244576	2312424
1789658180	35347	4553572	201	88669	17996	69645417	610921594	89877	2243016	2310556
1789658211	35378	4551012	201	88951	18461	69722239	611289609	89866	2240456	2310556
1789658241	35408	4550408	201	85818	17175	69769894	611807538	89876	2239852	2310556
1789658272	35439	4550408	201	88741	18340	69842670	612118020	89851	2239852	2310556
1789658302	35469	4555024	201	89264	18955	69885256	612699071	89852	2244468	2310556
1789658333	35500	4556176	201	89776	18296	69934369	613202258	89843	2244468	2311708
1789658363	35530	4556728	201	89182	18753	70026556	613544061	89857	2245120	2311608
1789658393	35560	4555600	201	89277	18508	70026556	614107993	89855	2245044	2310556
1789658424	35591	4555028	201	89847	18271	70124647	614615615	89848	2244472	2310556
1789658455	35622	4555028	201	89438	17437	70159311	615091224	89850	2244472	2310556
1789658485	35652	4569208	201	89175	17276	70232318	615559380	89851	2254104	2315104
1789658515	35682	4561960	201	88255	17284	70300017	615968129	89858	2248652	2313308
1789658546	35713	4561284	201	88881	17826	70348476	616515640	89856	2248652	2312632
1789658576	35743	4565040	201	89881	18444	70420971	616897354	89866	2248652	2316388
1789658607	35774	4567016	201	87478	19153	70468874	617322580	89880	2250628	2316388
1789658637	35804	4567952	201	87912	19010	70517847	617837144	89871	2251564	2316388
1789658668	35835	4578584	201	88987	16931	70611599	618461811	89862	2261924	2316660
1789658698	35865	4578584	201	88982	18362	70660555	618878536	89865	2261924	2316660
1789658729	35896	4578488	201	89448	17085	70734241	619284293	89868	2261828	2316660
1789658759	35926	4583484	201	89168	16987	70782984	619649663	89866	2266860	2316624
1789658790	35957	4579032	201	88671	16416	70831974	620192369	89858	2262408	2316624
1789658820	35987	4579584	201	88234	15797	70924302	620591272	89926	2262960	2316624
1789658850	36017	4578452	201	88889	15709	70973155	621042269	89992	2261828	2316624
1789658881	36048	4582316	201	88766	16705	71018525	621455303	89980	2265676	2316640
1789658911	36078	4578492	201	88298	16957	71067619	622009844	89974	2261836	2316656
1789658942	36109	4576616	201	87995	16213	71116149	622340725	89967	2259956	2316660
1789658973	36140	4576616	201	88640	15802	71157888	622527292	88106	2259956	2316660
1789659004	36171	4576544	201	87173	14915	71157888	622807176	86876	2259884	2316660
1789659034	36201	4576552	201	86625	14924	71182268	623023331	86906	2259892	2316660
1789659065	36232	4576552	201	86176	12615	71249944	623386499	89938	2259892	2316660
1789659095	36262	4576552	201	86398	13559	71249944	623679105	89917	2259892	2316660
1789659126	36293	4576052	201	86714	12785	71311280	623991471	89905	2259440	2316612
1789659156	36323	4575480	201	85693	12430	71335899	624268467	89907	2258868	2316612
1789659187	36354	4577316	201	84909	12670	71381257	624586378	89910	2259512	2317804
1789659217	36384	4575468	201	86534	12909	71453069	625052198	89895	2258856	2316612
1789659248	36415	4575500	201	87157	13855	71501329	625547010	89893	2258872	2316628
1789659278	36445	4582832	201	87678	14250	71569125	625941024	89896	2262636	2320196
1789659309	36476	4575532	201	87249	14076	71617944	626413327	89895	2258920	2316612
1789659339	36506	4573684	201	87319	14619	71664378	626986492	89897	2256888	2316796
1789659370	36537	4572300	201	87140	15371	71733902	627475330	89901	2257512	2314788
1789659400	36567	4571688	201	89351	17155	71782971	627941642	89895	2256896	2314792
1789659431	36598	4571756	201	90103	18020	71856496	628404328	89898	2256908	2314848
1789659461	36628	4573672	201	89607	17850	71904144	628996854	89900	2256948	2316724
1789659491	36658	4573888	201	89686	18216	71981416	629560022	89908	2256948	2316940
1789659522	36689	4571856	201	88317	18101	72031707	630163143	89908	2257000	2314856
1789659552	36719	4574460	201	89090	17078	72104476	630756936	89898	2257500	2316960
1789659582	36749	4572880	201	88428	18251	72151926	631103970	89910	2258024	2314856
1789659613	36780	4572660	201	89315	16459	72200698	631701488	89912	2257804	2314856
1789659643	36810	4570840	201	88388	17067	72271956	632187781	89915	2255984	2314856
1789659674	36841	4571500	201	89464	16970	72292161	632786179	89906	2255988	2315512
1789659704	36871	4572812	201	89469	17948	72340595	633207084	89913	2257952	2314860
1789659734	36901	4570852	201	89094	17188	72423589	633718509	89912	2255992	2314860
1789659765	36932	4572640	201	88890	17517	72472472	634151986	89910	2257780	2314860
1789659795	36962	4572736	201	89853	17613	72520877	634532876	89893	2257876	2314860
1789659825	36992	4572740	201	90254	17400	72582240	634986748	89893	2257880	2314860
1789659856	37023	4571248	201	90251	19013	72630594	635370648	89877	2257880	2313368
1789659886	37053	4571732	201	89444	18944	72698659	635843543	89880	2258920	2312812
1789659917	37084	4570700	201	90067	18468	72771624	636373003	89868	2257888	2312812
1789659947	37114	4572436	201	89050	18271	72841408	636978507	89860	2258444	2313992
1789659978	37145	4570700	201	88873	17415	72865794	637341453	89844	2257888	2312812
1789660008	37175	4571248	201	90423	17225	72961374	637869920	89830	2258436	2312812
1789660038	37205	4574224	201	89909	17255	73034748	638299217	89818	2261412	2312812
1789660069	37236	4570700	201	88972	16559	73059120	638694955	89824	2257888	2312812
1789660100	37267	4573144	201	89266	16721	73155234	639136365	89828	2260328	2312816
1789660130	37297	4574828	201	89422	18405	73204451	639751678	89817	2262012	2312816
1789660160	37327	4570708	201	88338	17306	73279544	640318588	89817	2257888	2312820
1789660191	37358	4570740	201	88948	17172	73351741	640669016	89605	2257920	2312820
1789660221	37388	4571896	201	87193	16745	73378555	641149654	89845	2257920	2313976
1789660252	37419	4570688	201	87733	18026	73446701	641696491	89848	2257872	2312816
1789660282	37449	4571348	201	89197	17811	73493844	642258820	89826	2258532	2312816
1789660313	37480	4570708	201	88040	17972	73542462	643073700	89834	2257892	2312816
1789660343	37510	4579244	201	89153	17506	73608851	643665872	89828	2262952	2316292
1789660374	37541	4574472	201	87580	17660	73676798	644239035	89840	2261656	2312816
1789660404	37571	4574472	201	87540	17506	73723753	644835154	89848	2261656	2312816
1789660434	37601	4573456	201	90376	19566	73813219	645282543	89837	2260640	2312816
1789660465	37632	4574688	201	90332	19300	73855827	645728328	89840	2261860	2312828
1789660495	37662	4573472	201	89180	19143	73929494	646115195	89852	2260644	2312828
1789660526	37693	4573528	201	89313	18741	74001166	646537447	89853	2260648	2312880
1789660556	37723	4573528	201	88689	18880	74025519	647024413	89917	2260648	2312880
1789660586	37753	4572260	201	87967	18282	74073238	647465797	89916	2259380	2312880
1789660617	37784	4573168	201	89357	18301	74143737	648106422	89899	2260288	2312880
1789660647	37814	4574860	201	89150	17920	74213848	648515924	89892	2261468	2313392
1789660678	37845	4573152	201	88521	16191	74291483	649024557	89890	2260304	2312848
1789660708	37875	4572544	201	88890	16743	74362072	649460613	89876	2259696	2312848
1789660738	37905	4576440	201	87117	16487	74436236	650215905	89864	2259116	2317324
1789660769	37936	4576464	201	88878	17136	74484566	650554799	89859	2259116	2317348
1789660799	37966	4580908	201	87720	16377	74586620	651259447	89844	2263280	2317628
1789660829	37996	4581476	201	89567	17764	74586620	651670841	89842	2263280	2318196
1789660860	38027	4580924	201	88586	17519	74660550	652273342	89848	2263280	2317644
1789660890	38057	4582804	201	88565	18690	74731038	652813768	89837	2265160	2317644
1789660921	38088	4582804	201	90015	19019	74775794	653512343	89804	2265160	2317644
1789660951	38118	4591792	201	87938	18177	74849082	654511233	89804	2272268	2319524
1789660982	38149	4590096	201	88333	18079	74909230	655081634	89799	2269928	2320168
1789661012	38179	4585892	201	89018	17627	74933642	655622759	89798	2266368	2319524
1789661043	38210	4586576	201	88299	18869	75003233	656045827	89808	2266368	2320208
1789661073	38240	4586556	201	90043	18930	75068040	656554078	89798	2267032	2319524
1789661103	38270	4591264	201	89404	17773	75141685	657204035	89802	2271740	2319524
1789661134	38301	4585892	201	88322	17806	75213956	657559239	89806	2266368	2319524
1789661165	38332	4586956	201	88143	18633	75286847	658067759	89807	2266372	2320584
1789661195	38362	4586484	201	89669	18508	75360112	658515723	89803	2266960	2319524
1789661226	38393	4585452	201	88431	18090	75409054	659129697	89810	2265928	2319524
1789661256	38423	4585452	201	88927	16842	75456024	659672434	89811	2265928	2319524
1789661286	38453	4585492	201	87695	17444	75503864	660117629	89805	2265968	2319524
1789661317	38484	4585940	201	88728	17004	75576310	660601768	89808	2266416	2319524
1789661347	38514	4584872	201	88950	19512	75646004	661069796	89809	2265348	2319524
1789661378	38545	4585444	201	89763	17394	75697272	661562218	89819	2265920	2319524
1789661409	38576	4584908	201	89860	18566	75770296	661988175	89817	2265384	2319524
1789661439	38606	4593072	201	88436	17203	75822236	662345040	89809	2272880	2320192
1789661469	38636	4584908	201	88110	16722	75892800	662853381	89806	2265384	2319524
1789661500	38667	4586136	201	86767	16996	75943365	663222367	89816	2266612	2319524
1789661530	38697	4584908	201	86033	16886	76016630	663749951	89835	2265384	2319524
1789661561	38728	4585448	201	88537	17156	76040891	664389883	89818	2265924	2319524
1789661591	38758	4584908	201	88949	17144	76111079	665032229	89791	2265384	2319524
1789661622	38789	4584908	201	88097	16668	76155829	665550745	89797	2265384	2319524
1789661652	38819	4584908	201	89639	16826	76223621	666110110	89776	2265384	2319524
1789661682	38849	4584908	201	89899	16666	76292892	666756888	89762	2265384	2319524
1789661713	38880	4588828	201	88876	17411	76362240	667105144	89769	2268716	2320112
1789661743	38910	4585380	201	89496	16811	76434111	667696813	89758	2265928	2319452
1789661774	38941	4584888	201	88196	17750	76458363	667935111	89746	2265400	2319488
1789661804	38971	4584904	201	89788	19693	76532468	668332773	89742	2265400	2319504
1789661834	39001	4587776	201	88512	18174	76603392	668851746	89727	2268272	2319504
1789661865	39032	4584904	201	89173	19610	76652453	669295475	89716	2265400	2319504
1789661895	39062	4586824	201	87962	19040	76722647	669897709	89721	2267320	2319504
1789661926	39093	4597876	201	90738	18862	76768022	670477934	89705	2278372	2319504
1789661956	39123	4586284	201	89818	17588	76863725	671091174	89706	2266780	2319504
1789661987	39154	4586920	201	88936	17712	76907101	671418299	89490	2267416	2319504
1789662017	39184	4587384	201	88735	16163	76931094	671934719	89719	2267880	2319504
1789662047	39214	4585676	201	88959	16817	77024512	672366393	89722	2266172	2319504
1789662078	39245	4585676	201	90534	18080	77073829	672863105	89733	2266172	2319504
1789662108	39275	4585680	201	89966	18652	77144260	673377163	89737	2266172	2319508
1789662139	39306	4588116	201	89585	19397	77194683	673941100	89796	2268608	2319508
1789662169	39336	4585680	201	88727	18340	77243793	674506646	89802	2266172	2319508
1789662200	39367	4585680	201	88739	18386	77335765	675067876	89805	2266172	2319508
1789662230	39397	4588600	201	90082	18172	77384632	675677246	89806	2266876	2321724
1789662261	39428	4585692	201	90749	18716	77455324	676285189	89794	2266172	2319520
1789662291	39458	4586392	201	88256	17202	77474555	676808068	89807	2266172	2320220
1789662321	39488	4595704	201	88181	17432	77547780	677336388	89802	2276184	2319520
1789662352	39519	4587352	201	89186	17162	77614966	677907059	89804	2267832	2319520
1789662382	39549	4590180	201	88659	16545	77687326	678356642	89802	2269468	2320712
1789662412	39579	4603684	201	89472	17236	77756943	678806013	89788	2284164	2319520
1789662443	39610	4590192	201	88770	16539	77806303	679209810	89788	2269928	2320264
1789662473	39640	4594908	201	88995	16628	77901597	679637513	89785	2270888	2324020
1789662503	39670	4609404	201	89277	17868	77926142	680080832	89777	2285384	2324020
1789662534	39701	4593948	201	88164	18954	77998689	680481232	89773	2269928	2324020
1789662565	39732	4599924	201	90391	18345	78040650	681069500	89764	2275272	2324652
1789662595	39762	4601784	201	89817	18439	78089333	681544042	89751	2277764	2324020
1789662626	39793	4603240	201	89835	18381	78178995	681959308	89729	2277364	2325876
1789662656	39823	4601692	201	89727	18182	78227522	682514205	89732	2277672	2324020
1789662687	39854	4598568	201	89404	17415	78301035	682963427	89722	2274548	2324020
1789662717	39884	4599844	201	89139	17123	78350193	683465418	89701	2274548	2325296
1789662748	39915	4598276	201	88865	17091	78399142	683767096	89716	2274256	2324020
1789662778	39945	4599412	201	87375	17579	78466691	684345858	89706	2275392	2324020
1789662809	39976	4596860	201	88337	17775	78515909	684812356	89702	2274720	2322140
1789662839	40006	4596860	201	88734	18682	78588106	685414434	89725	2274720	2322140
1789662869	40036	4596860	201	90083	17985	78609341	686064467	89706	2274720	2322140
1789662900	40067	4596860	201	88850	18513	78658370	686737624	89712	2274720	2322140
1789662931	40098	4596860	201	89156	18697	78740407	687224465	89708	2274720	2322140
1789662961	40128	4596860	201	90229	18864	78813094	687742924	89702	2274720	2322140
1789662991	40158	4596872	201	89050	19469	78885935	688294332	89719	2274720	2322152
1789663022	40189	4596872	201	90940	19258	78910017	688700275	89704	2274720	2322152
1789663052	40219	4596872	201	89937	18899	79004177	689138521	89710	2274720	2322152
1789663083	40250	4615832	201	90686	18461	79048296	689567788	89709	2293680	2322152
