ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789628005	5171	95.2	94.8	10401	4945	2625	8588	982	0	43834	3482	8101	3000166	40000	49973	724	130288	138693	4823550	4861486	2111	462948	340754	228333
1789628026	5192	92.7	92.3	9862	3201	3058	6389	1424	0	1938	3552	4782	2999165	39844	49848	823	130515	139646	4838282	4906403	2102	465048	342016	229929
1789628057	5222	93.5	93.0	9314	2083	2651	8893	1537	0	17885	3892	9007	2999313	39548	49994	1028	131633	140524	4859991	4950345	2099	467887	343545	232119
1789628089	5255	78.5	78.0	8673	4380	3566	8558	1981	0	10874	4042	9725	2999109	39367	49787	1166	131704	141334	4882739	4987072	2097	470400	345009	233616
1789628119	5285	69.8	69.8	9611	5111	1063	8626	247	0	12833	4512	5936	3000544	40000	50000	62	132288	142093	4907064	5031992	2107	470721	346026	234890
1789628151	5316	95.1	92.6	11058	3200	1818	6311	601	0	25890	3853	8948	3000251	39992	50000	692	132878	142984	4923021	5089884	2114	473583	347903	236082
1789628177	5343	95.0	94.8	5733	2451	1385	7823	129	0	53436	3313	7829	3000059	40000	50000	615	133006	143771	4950605	5119788	2115	475431	349543	237396
1789628215	5381	95.1	94.8	6464	3592	1262	6275	260	0	108328	3246	11148	3000387	40000	50000	717	133569	145080	4977832	5199087	2158	478024	351659	238695
1789628237	5402	91.8	91.4	10044	2703	2349	8620	496	0	75003	3293	4400	3000000	40000	50000	732	134009	145499	4998854	5218940	2120	480800	353050	239468
1789628270	5436	95.5	95.0	11483	1753	1794	7751	319	0	66460	3843	8714	3000301	40000	50000	798	134519	146670	5024112	5281995	2118	483380	354678	242087
1789628301	5467	94.6	94.1	7203	4778	2164	9896	736	0	49099	3341	8051	3000412	40000	50000	1120	135237	147637	5045558	5354564	2110	486115	356097	243867
1789628327	5492	92.6	91.8	5980	1881	3104	7560	1658	0	9854	3424	8130	3000341	39963	50000	1118	135999	148024	5062167	5380900	2100	489315	357622	245891
1789628356	5522	95.7	95.3	9904	3137	3146	9331	1635	0	26418	3364	8082	3000266	39873	50000	1303	136557	148835	5094413	5424912	2102	491832	359351	247348
1789628397	5563	95.7	95.5	13571	2224	1592	7862	470	0	73412	3599	12430	3000274	40000	50000	702	136879	149975	5130607	5478061	2131	494534	362159	249029
1789628417	5583	92.7	90.7	5568	2965	3031	9341	206	0	23633	3556	4565	3000177	40000	49978	1614	137334	150401	5141987	5503445	2109	496306	363706	250138
1789628447	5613	96.4	95.9	7535	2423	1661	6220	668	0	23547	3507	8338	3000246	40000	50000	473	137821	151307	5172505	5549155	2117	499161	365659	250881
1789628477	5643	93.2	93.0	8628	5748	2849	8428	1273	0	5869	3362	8156	3000181	39874	50000	848	137885	151914	5210370	5574448	2099	501718	366767	252832
1789628509	5674	94.3	93.6	6990	2495	1813	6587	640	0	32783	3647	8679	3000507	40000	50000	678	138789	152842	5231595	5622321	2118	504559	369403	254536
1789628539	5705	94.1	93.6	6747	2376	1904	8479	570	0	37400	3316	8269	3000439	40000	50000	787	139421	153909	5258831	5668866	2125	507161	371455	255677
1789628568	5734	94.0	93.5	5617	4060	1602	6574	798	0	27750	3473	8102	3000273	40000	50000	492	139794	154717	5286687	5703342	2113	509711	373372	257078
1789628597	5763	94.1	93.7	7114	2982	2212	8610	1221	0	9966	3627	8457	3000435	40000	50000	740	140272	155560	5304922	5741713	2110	512640	375438	258139
1789628632	5798	95.6	94.8	6960	2329	2855	7054	972	0	15896	3565	12052	3000103	40000	50000	1092	140796	156450	5328299	5780159	2104	515666	377940	259651
1789628657	5823	93.4	93.0	7326	1576	1429	8556	592	0	29288	3757	5096	3000081	40000	50000	616	141272	157264	5354756	5812204	2110	517950	379727	261663
1789628691	5857	93.0	92.6	6558	4320	3987	7371	901	0	15756	3377	11616	2999730	39291	49899	1350	141861	158148	5380473	5854100	2111	521279	381761	262764
1789628716	5882	92.4	91.8	11246	3405	1955	8395	9	0	42401	3276	4238	3000803	40000	50000	929	142528	158722	5428518	5889300	2119	522387	382946	263665
1789628748	5914	93.0	92.6	7036	2232	1608	6313	717	0	32774	3329	7916	3000272	40000	50000	497	143088	159676	5455568	5945588	2120	525359	384817	265779
1789628780	5946	94.3	93.9	8296	3354	2322	8319	1117	0	16829	3455	11175	3000128	39962	50000	474	143432	160321	5482288	5980684	2104	528098	386413	267296
1789628810	5976	92.1	91.7	6654	2716	3927	7440	2163	0	20948	3184	7740	2999862	39592	50000	1569	143577	161240	5496799	6027889	2108	531757	388386	269064
1789628838	6004	94.5	94.0	5370	2806	3563	8768	1777	0	4093	3200	7467	2999884	39469	49915	1064	144256	161938	5510000	6074504	2106	534251	390824	270033
1789628870	6036	93.8	93.6	11819	2824	3444	7592	1993	0	5689	3154	7636	3000011	40000	49889	1369	144748	162922	5547808	6121387	2099	536445	391852	271861
1789628896	6062	95.0	94.5	6943	3304	3767	8946	1785	0	7461	3073	7090	3000192	39947	50000	1325	145434	163496	5565821	6160992	2100	538913	394029	272293
1789628926	6092	95.0	94.2	10617	5018	3818	7261	2242	0	3706	3294	7633	3000554	39640	50000	1294	146069	164295	5605829	6204748	2099	541375	395924	273088
1789628957	6123	94.3	93.5	8246	3558	3599	8966	1926	0	42492	3218	7807	3000424	39841	49993	1468	146578	165114	5636750	6259146	2107	543956	398380	274073
1789628988	6153	95.3	95.0	5688	2905	2514	7189	909	0	37450	3481	7980	3000096	40000	49852	1253	147045	165867	5674104	6293929	2110	546065	400190	276345
1789629018	6184	96.0	95.7	8702	2671	1289	8374	287	0	43165	3075	7286	3000534	40000	50000	721	147429	166783	5706656	6348155	2137	548247	402416	277411
1789629052	6218	94.8	94.6	7528	5545	1672	6737	79	0	38664	3018	7339	3000698	40000	50000	864	147816	167612	5746135	6403556	2123	550667	404123	278649
1789629078	6244	93.7	93.1	7098	4254	1893	8667	55	0	69748	3074	7480	3000938	40000	50000	1227	148726	168222	5767445	6432625	2154	553188	406273	279421
1789629110	6276	95.4	95.2	12759	4069	2711	6337	882	0	51742	3029	7329	3000176	40000	49346	1251	148954	169165	5812582	6468392	2134	555664	407784	280320
1789629138	6304	94.0	93.7	5246	3368	2271	8283	427	0	32978	3307	7570	3000394	40000	49948	1043	149279	170002	5835135	6516046	2127	558042	408997	282350
1789629168	6334	94.2	92.2	5642	1742	2972	7370	1328	0	10064	3687	11458	3000646	39693	50000	1135	150015	170588	5846136	6549415	2112	561611	410941	284529
1789629197	6362	93.0	92.3	5481	4027	4011	9877	2236	0	6022	3113	7633	3000405	39895	50000	1513	150758	171347	5876940	6574601	2110	564733	412321	286300
1789629236	6401	96.4	96.1	8477	2159	2447	7969	806	0	80156	3293	10863	3000403	40000	50000	957	151207	172449	5907506	6621569	2140	567348	415600	287259
1789629257	6423	92.2	91.7	10730	2413	2863	9943	569	0	29504	2967	4150	3000215	39757	49747	1278	151772	173114	5923744	6653782	2115	569590	416989	289058
1789629290	6456	95.5	95.2	8870	4312	2386	7306	824	0	39986	3062	10141	3000183	40000	50000	1063	152246	174220	5950460	6698763	2125	572066	419366	289785
1789629317	6483	94.1	93.6	7213	2052	2893	9470	1216	0	14521	3361	7971	3000115	40000	50000	1300	152869	174933	5969729	6740622	2111	574983	420850	291604
1789629346	6512	94.0	93.5	5280	2677	2966	7674	1199	0	22304	3024	7573	3000301	40000	50000	1281	153668	175789	5990822	6785373	2114	577948	422853	293556
1789629382	6547	96.1	95.9	7904	3515	748	8832	58	0	51713	3017	7503	3000479	40000	50000	51	154046	176931	6038521	6840429	2130	580042	425014	295388
1789629412	6578	93.0	92.4	7776	3080	2371	7546	55	0	53819	3137	10606	3000269	40000	49818	1446	154578	177527	6056148	6884190	2124	582725	426908	297077
1789629441	6607	95.8	95.5	9213	2052	1143	8870	53	0	76487	3389	7535	3000192	40000	50000	724	154666	178454	6082736	6930539	2153	585107	429013	297677
1789629470	6636	94.1	93.7	6950	4671	1811	6001	45	0	48258	3070	7557	3000630	40000	50000	1235	155286	179315	6102332	6984571	2133	587621	431071	298564
1789629498	6664	96.4	96.0	7164	4844	2325	7503	81	0	45602	3073	7599	3000507	40000	49944	1277	155804	180254	6123933	7023585	2122	590139	432652	299137
1789629528	6694	97.0	96.7	7013	2334	1710	6282	357	0	26910	3294	8107	3000343	40000	50000	690	156294	181051	6143656	7084464	2125	592797	434300	301427
1789629558	6724	93.9	93.5	9577	2635	1207	7881	88	0	74156	3321	8090	3000481	40000	50000	589	156745	181906	6172208	7137546	2157	594854	435862	302718
1789629592	6758	88.6	88.1	7946	3363	3681	8238	1472	0	3286	3139	11080	3000069	39623	49987	1103	157544	182668	6190536	7184859	2110	599153	437748	304046
1789629616	6782	93.4	93.0	8642	2350	903	8242	209	0	16216	3174	4209	3000720	40000	50000	413	158146	183516	6230216	7218930	2121	599526	439417	305129
1789629651	6816	93.3	92.9	11903	3925	1143	5876	179	0	41657	3367	7826	3000617	40000	50000	399	158813	184605	6271685	7265814	2134	602304	441510	306056
1789629678	6844	93.7	93.4	5974	5594	1091	7677	16	0	105366	3116	7226	3000102	40000	50000	584	159271	185092	6298297	7280168	2161	604277	443521	306789
1789629709	6874	93.9	92.3	10158	3969	2844	6534	929	0	43977	3449	7767	3000548	40000	49965	1216	160026	186141	6325222	7337533	2131	606673	444603	307877
1789629740	6906	95.1	94.8	8868	2298	1839	8217	239	0	80866	3073	7859	3000212	40000	49665	902	160388	187103	6357759	7379961	2129	608968	446876	309368
1789629770	6936	94.3	94.0	7219	3627	1425	6407	118	0	91607	2940	7385	3000104	40000	49888	830	160781	188134	6380897	7426444	2142	611416	449176	310226
1789629799	6965	94.0	93.2	8744	4049	3757	8341	1670	0	35151	2910	9800	3000840	40000	49952	1672	161964	189092	6403345	7469197	2112	614018	449878	310686
1789629832	6997	95.5	95.3	6795	2369	1447	6458	510	0	99443	3035	7494	3000074	40000	50000	610	162160	189993	6444653	7502433	2154	616480	453013	312201
1789629857	7023	93.3	92.0	7066	5320	2557	8456	290	0	41765	3070	7278	3000219	40000	49885	1072	162759	190750	6461927	7542245	2123	618861	454284	313188
1789629890	7056	96.0	95.6	7599	3968	1844	7288	635	0	61456	3091	7593	3000044	40000	50000	676	163184	191896	6496448	7591238	2140	621268	456596	314064
1789629917	7083	92.5	91.9	9358	2457	3369	9459	1202	0	18748	2940	7075	3000378	40000	49773	1367	163988	192706	6520645	7629434	2111	623650	457387	315447
1789629955	7121	94.9	94.6	9864	1866	1288	7306	118	0	111376	3102	10620	3000677	40000	50000	717	164315	193908	6557754	7685540	2153	626286	460909	316364
1789629987	7153	94.4	94.0	8122	6057	3306	9387	1426	0	54328	3054	7074	3000528	40000	49785	1296	164906	194865	6601207	7731461	2117	628887	461756	316961
1789630006	7171	93.0	92.4	6265	3934	3055	6507	1669	0	3205	2998	4015	2999913	39446	49695	1203	165494	195362	6622005	7770372	2111	630802	462201	319778
1789630045	7210	95.3	95.3	10963	1938	1793	8016	544	0	89123	3059	10360	3000091	40000	50000	467	165581	196397	6652269	7828043	2157	633319	465385	320516
1789630067	7233	93.9	91.6	7475	3680	3501	7726	2391	0	2090	3133	6930	2999192	39674	49849	1050	166230	197217	6671939	7871705	2109	635819	465670	321669
1789630097	7263	94.4	93.9	13777	1586	3761	9448	2181	0	1058	3035	7078	2999592	39644	49942	1122	166281	198232	6686502	7935180	2109	638345	468028	322364
1789630127	7293	95.5	95.5	8834	2730	3975	7498	948	0	3376	2984	7030	2999634	39610	49770	1110	166927	199219	6719163	7985491	2110	640478	469308	324271
1789630155	7321	94.7	94.0	6227	2007	2969	9247	1802	0	49061	3079	7093	2999140	39565	49935	929	167856	199936	6735168	8036413	2116	643094	471732	325056
1789630189	7355	94.4	94.0	9391	4449	3574	8183	2082	0	4808	3069	10207	3000003	40000	49941	1382	167874	201051	6764399	8108365	2110	645408	472992	326580
1789630218	7384	95.3	94.7	8357	2482	3301	9701	1803	0	50445	3052	7557	3000424	40000	50000	1204	169069	201640	6781557	8153313	2116	648023	475532	327146
1789630246	7412	93.5	93.1	5766	3346	3147	7770	1438	0	25556	3214	7463	2999821	40000	49957	1268	169613	202602	6802443	8199352	2110	650297	477145	328892
1789630280	7446	95.0	94.5	6809	4160	3051	9376	965	0	54059	3163	7838	3000674	40000	50000	1391	170326	203731	6842624	8250957	2127	652864	479642	329698
1789630316	7482	96.1	95.8	12663	3651	1827	6856	693	0	63595	3169	10910	3000056	40000	50000	864	170810	204739	6879761	8294834	2120	655567	482302	331089
1789630338	7504	94.9	94.6	4328	2730	1571	8281	212	0	40071	3349	4616	3000257	40000	50000	889	171146	205308	6898131	8332453	2132	657495	483825	332396
1789630372	7538	95.5	95.1	8371	4187	1203	6348	768	0	31809	3217	10617	3000624	40000	50000	210	171821	206467	6930183	8381788	2123	660560	486166	333381
1789630397	7562	94.2	93.9	8211	3898	2232	8173	58	0	26713	3048	4331	3000075	40000	50000	1159	172157	207089	6962212	8409171	2123	662483	487846	333731
1789630428	7594	96.5	96.0	6503	4255	3698	7436	407	0	16490	3434	10815	3000425	39505	50000	1722	172815	208117	6981697	8462391	2116	666447	489735	335850
1789630456	7622	95.5	94.7	6765	2434	2361	8657	675	0	51430	3176	7729	3000005	40000	49998	865	173890	208594	7012555	8480836	2113	668871	492344	336862
1789630488	7654	93.4	93.0	9008	2028	3226	7990	454	0	17150	3243	7736	3000494	40000	50000	1524	174590	209363	7054439	8512439	2115	671214	493837	338462
1789630524	7690	94.0	94.0	9728	3169	1159	9115	418	0	61812	3291	8141	3000111	40000	50000	376	174699	210655	7093651	8572606	2141	673839	496317	339627
1789630547	7712	94.7	94.3	7206	6040	1699	5560	8	0	45661	3105	7268	3000392	40000	50000	981	175000	211102	7107093	8600444	2127	675846	497996	340366
1789630578	7744	93.8	93.3	5887	3280	1676	7520	198	0	51852	3214	7885	3000664	40000	50000	904	175812	212276	7129443	8658480	2140	678926	500284	341712
1789630607	7773	95.4	95.0	11528	2996	1338	5899	253	0	30718	2962	7243	3000649	40000	50000	707	176481	213187	7163305	8697851	2137	681044	502254	342467
1789630639	7805	95.8	95.4	8233	5039	1624	7546	156	0	44595	3169	7310	3000638	40000	50000	929	177132	214030	7203887	8743680	2144	683445	504335	343137
1789630670	7836	95.7	95.5	8551	6160	1295	5456	108	0	66285	2993	7140	3000290	40000	50000	805	177321	214788	7244912	8781480	2156	685522	506320	343833
1789630696	7861	93.6	93.1	8142	3079	2087	7259	33	0	44908	3071	7213	3000287	40000	50000	1061	177858	215580	7262875	8830525	2132	687917	507766	344786
1789630730	7896	95.6	95.5	9365	2672	976	6287	591	0	17976	3094	10482	3000112	40000	50000	42	177941	216831	7281042	8901630	2129	690712	509595	347038
1789630759	7925	91.9	90.7	6180	2533	2310	8932	712	0	1750	3343	8062	3000042	39822	50000	437	178748	217557	7294169	8955430	2115	693838	510987	348812
1789630789	7954	93.8	93.5	9391	4589	3097	7921	1423	0	13937	3536	7927	3000124	39637	50000	1130	179048	218286	7322987	8995503	2115	696571	512653	350451
1789630820	7986	95.4	95.0	7350	1731	1841	9498	719	0	57830	3195	8098	3000077	40000	50000	767	179957	218982	7347318	9037820	2141	699452	515485	352012
1789630846	8012	94.9	93.5	5129	4615	2259	6539	441	0	40048	3298	7534	3000323	40000	50000	1035	180608	219551	7372458	9065134	2122	701532	516892	353009
1789630880	8046	92.8	92.4	6006	2271	3565	9515	1051	0	6796	3201	11039	3000267	39732	49980	1115	181339	220456	7392400	9120898	2117	705799	518890	355005
1789630908	8074	93.5	93.3	7160	5020	4463	8002	909	0	4992	3066	4385	2999697	39639	49807	1578	181597	221347	7427723	9164100	2121	708355	520504	356287
1789630940	8106	96.0	93.8	6403	3383	3450	9261	1689	0	4877	3485	11634	3000410	39985	49928	1007	182775	222028	7444461	9206356	2117	710828	522984	357307
1789630969	8135	94.9	94.8	11797	2810	3924	7582	1308	0	1854	3094	7532	2999796	40000	49903	1174	182795	223122	7478757	9256819	2116	713427	524856	357831
1789630997	8163	98.2	98.0	11358	4731	1270	7588	607	0	19114	3096	4398	3000096	40000	50000	364	183142	224192	7513440	9312349	2134	714159	527056	358484
1789631028	8193	94.5	94.1	6427	4886	1124	6101	257	0	13956	3073	10076	3000141	40000	50000	37	183753	225216	7534854	9365408	2116	716301	528556	360043
1789631056	8222	91.3	90.9	6768	3366	3641	9372	1293	0	2532	3314	7435	2999798	39729	50000	1090	184163	225959	7551339	9409149	2115	720337	530275	361430
1789631086	8252	95.4	94.4	7636	1966	4074	7892	1920	0	9417	3175	7758	3000439	39838	49896	1692	185474	226930	7571692	9464557	2120	722876	532647	362505
1789631130	8296	97.6	97.5	9303	2346	1416	9090	206	0	130531	3171	11203	3000161	40000	50000	756	185603	228394	7628656	9521743	2172	725515	536670	363170
1789631149	8315	94.3	92.5	11742	4286	3413	5902	1979	0	3760	3469	7184	3000013	40000	50000	1119	186082	228949	7640255	9553952	2124	727859	537046	363774
1789631180	8346	97.0	96.9	8004	2276	2568	7606	773	0	56807	3254	7848	2998854	40000	49861	959	186210	229838	7654419	9613073	2136	730250	539770	364889
1789631209	8375	94.6	93.7	8379	5030	3634	6554	2012	0	36047	3259	7608	2999461	39588	49956	1496	186790	230924	7687826	9668435	2129	732834	541168	365681
1789631236	8402	94.4	93.8	7197	4391	3344	8011	1579	0	24812	3390	7650	3000306	39790	49924	1316	187459	231655	7704797	9710608	2125	735211	543174	367008
1789631273	8439	96.4	96.1	6236	1801	1361	7105	75	0	85939	3115	8123	3000587	40000	50000	916	187958	232968	7747429	9766443	2145	737623	546723	367726
1789631301	8467	96.9	96.5	8606	6266	2769	8881	962	0	48338	3327	7638	3000483	40000	49958	1003	188460	233869	7772849	9816197	2134	740187	548024	368130
1789631328	8494	97.3	96.8	6624	1860	1974	6864	23	0	42385	3458	8003	3000046	40000	49814	1478	189032	234660	7785152	9877211	2140	742449	550215	370110
1789631360	8526	96.3	96.2	12483	3032	1418	8146	93	0	58752	3481	8176	3000099	40000	50000	764	189291	235818	7817811	9937775	2161	744954	552161	371018
1789631389	8555	96.9	96.7	8240	2920	1309	6720	106	0	49041	3303	7767	3000095	40000	50000	708	189488	236699	7839418	9992994	2159	747620	554334	371869
1789631418	8584	91.0	90.5	10128	4705	1660	8326	158	0	64254	3443	7766	3000575	40000	50000	1087	190302	237465	7856817	10038876	2155	749877	556607	372360
1789631455	8621	96.7	96.5	12537	4561	1295	5911	155	0	102794	3246	7980	3000228	40000	49914	900	190557	238410	7915771	10087154	2188	752354	558856	373047
1789631484	8649	93.8	93.2	8897	3363	3143	7780	845	0	61199	3510	7884	3000545	39583	49825	1347	191372	239154	7946134	10141698	2146	754949	559991	373566
1789631513	8679	94.8	94.4	5131	3481	2549	6272	514	0	71565	3330	7787	3000362	40000	49834	1168	191768	239896	7966773	10189745	2140	757347	561793	375658
1789631541	8707	95.1	94.6	7648	4223	1839	7738	431	0	77374	3601	7964	3000025	40000	50000	929	192440	240879	7990106	10252541	2147	759518	563881	376861
1789631568	8734	94.6	94.2	6604	2885	2018	6990	420	0	69969	3540	7882	3000581	40000	50000	1071	192981	241631	8010704	10292224	2150	761730	565652	377966
1789631600	8766	95.5	95.0	7511	2890	1398	8771	300	0	84066	3534	8409	3000450	40000	50000	805	193611	242666	8040287	10351922	2150	764147	567619	379192
1789631627	8792	93.6	93.2	5844	4852	2018	6546	342	0	92643	3362	7652	3000646	40000	50000	965	194260	243588	8061998	10390702	2155	766628	569454	380086
1789631655	8821	94.1	93.8	10102	3048	2438	8491	101	0	39459	3601	8329	3000003	40000	49996	1064	194773	244536	8082099	10442796	2133	769196	570666	381289
1789631690	8856	92.1	91.4	5899	2387	3587	8285	2297	0	2017	3494	11966	3000048	39767	50000	998	195496	245557	8093409	10499260	2127	773632	572714	383788
1789631720	8886	94.5	94.5	7893	5515	4077	10447	1239	0	2715	3313	8028	2998555	39470	49905	1221	195969	246710	8123881	10546705	2127	776497	574816	384532
1789631752	8917	94.4	94.0	7069	5160	4152	6431	521	0	4451	3438	8227	2999664	39658	49884	1264	196617	247647	8155758	10593756	2128	777698	576577	385810
1789631781	8947	95.0	94.3	6222	2102	3381	9139	1412	0	2038	3521	8343	2999210	40000	49991	760	197534	248550	8175762	10630642	2126	781328	578724	386866
1789631808	8974	99.0	98.7	7205	4670	603	6057	188	0	22465	3212	4394	3000062	40000	50000	51	197720	249846	8213018	10689906	2145	781610	580651	387768
1789631840	9006	93.5	93.2	6669	4138	1489	8349	812	0	12411	3201	10555	3000309	40000	50000	329	198391	250750	8228302	10747573	2136	784910	582914	388601
1789631868	9034	95.3	95.1	9013	4209	765	6264	89	0	29884	3426	4858	3000064	40000	50000	38	198791	251879	8266705	10797175	2138	786715	584546	389938
1789631901	9067	90.7	90.0	6664	2590	3527	9768	1154	0	8226	3426	11486	3000117	39817	49972	1047	199877	252528	8281708	10841145	2130	791278	586629	391181
1789631928	9094	98.5	98.2	11378	4456	841	6135	172	0	20237	3334	4506	3000338	40000	50000	45	200000	253469	8338393	10877569	2139	791490	587980	392526
1789631957	9123	95.0	94.7	6629	1948	1179	8153	585	0	23187	3504	8188	3000075	40000	50000	330	200000	254329	8361934	10928852	2150	794275	589993	393516
1789631988	9154	96.4	96.0	6331	5274	767	6319	264	0	6787	3335	8009	3000058	40000	50000	49	200000	255475	8388587	10992611	2139	796523	591807	394741
