ts	elapsed	proc_cpu_pct	main_cpu_pct	lag_max_ms	lag_p50_ms	dl_active	dl_slots	dl_transferring	scraper_queued	scraper_active_kb	gc_max_ms	gc_total_ms	frontier	pqueues	robots_cached	robots_inflight	dns_cached	crawled	discovered	dupe_skipped	rss_mb	requests	responses	exceptions
1789627878	5044	92.1	91.4	5545	2420	3727	8744	841	0	10480	3113	7741	2998596	39668	49843	1196	131252	135415	4666589	4697132	1976	459378	340458	224491
1789627907	5073	95.0	94.8	6391	3410	3853	8485	1295	0	4877	3151	7836	2999650	39397	49894	1042	131582	136542	4688714	4739548	1976	462887	342649	225462
1789627937	5103	94.4	93.9	8930	3592	4299	10468	831	0	2264	3328	7860	2998970	39285	49934	1391	132034	137549	4710152	4809605	1979	465191	344269	227179
1789627967	5132	94.7	94.0	5852	2577	2986	7969	1407	0	46830	3488	8099	3000000	40000	49995	978	132987	138138	4727240	4846578	1991	467538	346644	228411
1789627996	5162	95.0	94.7	8563	5478	2812	9990	1273	0	19310	3231	7938	2998842	39896	49996	827	133401	139239	4751045	4893127	1983	469942	348118	229998
1789628026	5191	95.4	94.5	7449	4970	2791	7672	1745	0	39488	3379	11182	2999913	40000	49921	821	133879	140044	4770174	4937366	2003	472403	349953	230836
1789628063	5228	95.7	95.2	7678	2224	2230	9610	292	0	83467	3522	8389	3000722	40000	49884	1199	134648	141101	4809060	4980167	2045	474751	352828	232271
1789628087	5253	75.6	75.1	11161	7569	2849	6885	1779	0	42638	5898	7252	3000024	39441	49923	836	135155	141820	4828598	5024004	2024	477198	353515	233131
1789628119	5285	71.5	71.4	11469	6635	739	6887	67	0	6031	5208	6703	3000584	40000	50000	27	135160	142638	4872622	5059297	2017	477273	354185	234532
1789628154	5320	93.5	93.2	8131	4346	1312	5347	356	0	48853	3191	10833	3000380	40000	50000	490	135562	143607	4886579	5124557	2051	479988	356084	235645
1789628181	5347	94.3	93.8	7980	5082	2253	7223	84	0	57069	3265	7824	3000576	40000	49920	1025	136228	144342	4909414	5167925	2038	482153	357468	237327
1789628206	5372	92.9	92.5	5699	3209	1177	6635	304	0	30320	3595	5184	3000112	40000	50000	357	136678	145178	4922982	5213013	2029	484782	358804	239473
1789628241	5407	96.0	95.7	7365	5472	1245	8592	565	0	21524	3405	10872	3000205	40000	50000	334	137104	146291	4948037	5273418	2033	487252	360411	240845
1789628270	5436	95.1	94.9	9657	3653	1042	6581	228	0	34516	3169	7755	3000272	40000	50000	124	137439	147228	4969852	5323910	2030	489399	361942	242438
1789628302	5468	94.7	94.3	7409	3941	1353	8844	642	0	22478	3517	8187	3000380	40000	50000	309	138011	148207	4992550	5394427	2027	492174	363733	243865
1789628330	5496	91.8	91.1	7034	4467	3338	8040	1192	0	1973	3322	8105	3000104	39739	49884	790	139027	148780	5015311	5431650	2021	495535	364695	246837
1789628358	5524	93.0	92.7	7119	2985	3083	10398	1038	0	36151	3277	7940	3000171	39656	50000	927	139352	149564	5032651	5477211	2025	498393	366634	248130
1789628387	5552	93.0	92.2	5446	2356	3225	8390	1300	0	28349	3448	8228	3000123	39886	50000	1047	140185	150075	5050895	5513013	2028	500832	367868	250556
1789628416	5582	94.0	93.5	8002	2157	2903	10873	1969	0	7778	3004	7594	3000135	39823	49998	753	141087	151056	5082290	5554486	2024	503669	369104	252570
1789628450	5615	94.7	93.9	10025	3277	2969	8548	1995	0	21346	3196	10644	3000016	40000	49974	770	141618	152186	5102529	5605258	2026	506276	371244	253540
1789628479	5644	93.9	92.4	9390	2658	3162	10548	1893	0	2786	3415	8119	3000111	39914	49937	1141	142429	153161	5133762	5644624	2026	508481	372474	255445
1789628507	5672	94.8	93.5	5928	3855	3260	8121	1819	0	53943	3126	7574	3000101	39644	49968	1219	143112	153943	5155025	5683139	2039	511125	374863	256113
1789628537	5703	94.5	93.4	7587	4284	3082	9955	1819	0	5211	3430	8195	3000152	39711	49924	1054	143729	154817	5203187	5715146	2026	513198	375827	258369
1789628570	5736	95.1	94.7	9668	1830	2399	7449	1113	0	41431	3109	7742	3000027	40000	50000	943	144017	155848	5232927	5757643	2038	515646	378106	259794
1789628598	5763	93.3	92.9	5609	2605	2135	9278	286	0	44239	2961	7430	3000353	40000	49940	1247	144412	156392	5259286	5785530	2035	517852	380302	261415
1789628628	5794	95.2	94.9	7199	3887	1398	6970	45	0	53053	3065	7495	3000739	40000	50000	936	144931	157440	5282376	5841793	2061	520339	382677	262091
1789628657	5823	94.2	93.7	7002	4410	1712	8554	106	0	46412	3056	7229	3000434	40000	50000	1069	145434	158326	5313071	5877043	2051	522790	384623	263063
1789628688	5854	94.7	94.4	7076	2708	1238	6026	118	0	100279	3296	7549	3000411	40000	50000	781	145829	159181	5348369	5912531	2086	525145	386755	263791
1789628719	5885	89.5	88.3	10821	5055	2932	7763	546	0	19887	3531	7838	3000212	40000	49992	1254	146273	160092	5375891	5963196	2030	527417	387971	264803
1789628748	5913	94.0	93.5	10495	1906	2732	6118	1083	0	27814	3217	7644	3000370	40000	50000	1280	146974	160924	5404699	6009291	2043	529778	389594	266107
1789628777	5943	91.7	91.3	5098	2041	2932	8723	1378	0	13459	3100	7892	3000047	40000	50000	994	147469	161597	5418518	6053165	2029	533624	391529	268784
1789628811	5976	94.7	94.4	7450	4535	2582	7903	1668	0	40985	3085	10699	3000274	39932	50000	750	147947	162520	5445103	6099738	2034	536302	393652	270069
1789628838	6004	92.4	91.9	5191	3584	3354	9906	1070	0	18358	3232	7796	2999912	39419	49994	1385	148448	163190	5455156	6144887	2022	538683	395167	272396
1789628871	6037	93.6	92.7	5997	3003	4101	8515	1986	0	24861	3034	7714	3000041	38881	49936	1641	148796	164068	5486643	6195834	2030	542272	397183	274104
1789628896	6062	94.5	94.3	6328	3271	3125	9758	936	0	4486	3149	7494	2999679	39571	49967	918	150039	164618	5503527	6228818	2020	544384	398841	275756
1789628926	6092	93.7	93.4	6617	2580	3011	7359	1322	0	26764	3095	7749	3000319	39929	49989	1078	150515	165390	5536083	6268530	2029	546745	400574	277021
1789628961	6127	94.6	93.8	7045	2108	1679	9034	154	0	70567	2896	7544	3000750	40000	50000	965	151246	166427	5567702	6327333	2047	549286	403722	278228
1789628989	6155	94.9	94.5	5936	5165	3221	7080	573	0	41148	2830	7033	3000442	40000	49990	1498	151888	167218	5595465	6362227	2029	551951	405298	278898
1789629025	6190	95.5	95.4	8944	2269	1603	8469	540	0	56370	3095	10647	3000300	40000	50000	600	152051	168354	5635013	6415562	2056	554667	407633	280190
1789629050	6216	93.4	93.0	7504	2847	2091	6156	643	0	47222	2887	7214	3000258	40000	50000	1149	152474	168901	5646553	6450398	2044	557173	409681	281183
1789629078	6244	95.8	95.5	9420	3129	2200	7259	789	0	45287	2959	7051	3000543	40000	50000	917	152952	169776	5681961	6486992	2059	559068	411024	281879
1789629106	6272	93.0	92.3	7718	2134	3299	6790	1356	0	4727	3286	8042	3000014	40000	49991	1179	153722	170398	5708468	6521147	2036	562511	412598	283766
1789629138	6304	94.0	93.5	7379	3027	4209	9099	1891	0	14696	2922	7189	3000582	39659	49934	1800	154473	171413	5741312	6560902	2031	565400	414537	285185
1789629175	6341	96.3	96.0	6203	3535	1611	7175	537	0	95816	3412	10955	3000761	40000	50000	907	154988	172578	5775913	6608254	2076	567796	417901	286402
1789629200	6366	94.2	93.6	10324	1973	1996	8972	518	0	40725	3133	7110	3000086	40000	50000	1213	155215	173081	5795338	6633704	2036	570150	419684	287554
1789629228	6394	95.1	94.8	7130	3583	1390	6537	348	0	62381	3106	7571	3000425	40000	50000	705	155516	174026	5811095	6680665	2050	572570	421660	288379
1789629257	6423	93.9	93.3	7249	2272	1460	8387	93	0	33383	2971	7113	3000741	39913	50000	437	156200	175150	5830567	6743789	2041	575584	423594	289823
1789629292	6457	95.5	95.1	10439	3460	1552	6435	138	0	52235	2955	10167	3000827	40000	50000	831	156782	176105	5868016	6781480	2051	577688	425756	290369
1789629316	6482	94.3	93.1	6771	5338	1704	8174	59	0	64025	3219	4693	3000413	40000	50000	962	157138	176751	5895423	6812392	2051	579969	427599	291309
1789629349	6515	94.9	94.6	7761	4199	1985	6675	110	0	36569	3025	10271	3000366	40000	49852	1306	157660	177651	5913315	6870831	2040	582469	429589	292552
1789629380	6546	95.9	95.6	12721	4306	1667	7990	124	0	39724	3108	7252	3000482	40000	50000	1122	158222	178678	5951644	6919912	2050	584835	431684	293538
1789629411	6577	94.4	94.2	8535	2180	1252	5695	156	0	68545	2933	7222	3000427	40000	50000	684	158453	179592	5985861	6970307	2067	587338	433817	294100
1789629443	6609	94.2	93.9	8755	2358	1362	7487	101	0	52791	3040	7472	3000418	40000	50000	753	158885	180720	6008886	7032383	2060	589949	435917	295024
1789629469	6635	94.2	93.9	8584	3863	1785	5986	117	0	33966	3373	7577	3000342	40000	50000	1250	159206	181303	6027308	7060742	2041	592155	438044	295633
1789629500	6665	94.6	94.0	10726	3491	1226	7118	211	0	41660	3319	7931	3000809	40000	50000	621	159604	182390	6052884	7117277	2053	594641	440166	296304
1789629528	6694	95.1	94.6	7965	3315	1733	5541	566	0	30813	2965	7476	3000808	40000	50000	520	160196	183148	6073677	7165752	2046	597813	442406	297017
1789629558	6724	96.6	96.3	7613	3908	1257	6765	207	0	33729	3048	7635	3000741	40000	50000	670	160529	184082	6106232	7216976	2057	599657	444551	297625
1789629589	6755	96.4	95.8	5791	3809	1515	5737	1029	0	4190	2886	10140	3001026	40000	50000	196	161364	184908	6127562	7263442	2029	602898	446739	298522
1789629620	6785	91.6	91.0	10974	4679	2745	8072	1058	0	6845	2977	7341	3000373	40000	50000	672	161764	185650	6163524	7294088	2029	605876	448445	299837
1789629647	6813	94.3	93.8	9257	1847	3815	7037	1559	0	8644	3258	7633	3000062	39677	50000	1480	162185	186390	6180120	7346576	2028	608561	450386	301216
1789629677	6842	95.3	95.1	5399	2590	1859	8349	467	0	65259	3107	7780	3000158	40000	50000	957	163062	187016	6199238	7380597	2041	610733	453134	302315
1789629708	6874	94.5	93.7	11676	4113	2990	7228	870	0	20576	3465	8037	3000541	40000	50000	1193	163512	188007	6241833	7418500	2043	613090	454333	303160
1789629737	6903	94.8	94.3	5299	3321	1866	8896	396	0	50397	3393	8684	3000495	40000	50000	933	164051	188881	6261391	7458819	2049	615731	456746	304558
1789629767	6933	95.1	94.9	5912	3031	1820	6887	142	0	34110	3191	7577	3000673	40000	49939	1043	164454	189836	6287707	7508686	2039	618004	458625	306075
1789629799	6964	94.4	93.9	7025	4243	1600	8566	91	0	55019	3186	7898	3001061	40000	50000	868	165141	190755	6325126	7555597	2068	620404	460461	307070
1789629832	6998	95.3	95.2	7248	6128	1515	6402	116	0	75242	3182	10457	3000116	40000	49978	845	165318	191643	6359784	7590173	2068	622774	462362	308110
1789629861	7027	92.8	91.0	4750	3826	2406	8745	399	0	21108	3228	7997	3000332	39416	50000	1557	166460	192520	6377012	7637611	2029	625864	464013	310122
1789629891	7057	95.8	95.6	4940	4558	1504	6034	391	0	36817	3150	7661	3000813	40000	50000	345	166877	193446	6412702	7673304	2051	628184	465747	311396
1789629917	7083	90.8	90.2	6572	3101	3667	9721	1285	0	200	3265	8217	2999720	39789	50000	1271	167331	193784	6425333	7694389	2027	632394	467003	313386
1789629951	7116	94.8	94.4	8711	2920	3826	8647	1149	0	4883	3524	8076	3000002	40000	50000	1153	168009	194785	6462226	7739367	2030	635025	469119	314151
1789629978	7143	93.8	93.3	7263	2569	3885	10590	1146	0	3224	3087	7530	2999147	39956	49752	944	168583	195581	6492988	7775280	2028	637120	470320	316569
1789630008	7174	93.9	93.7	11388	2619	3655	7984	1430	0	1888	2988	7522	2999050	39661	49905	836	168903	196519	6507350	7842418	2029	639690	472186	317130
1789630035	7201	98.1	97.7	9686	2958	671	8029	104	0	10259	3135	7460	3000488	40000	50000	30	169266	197541	6535091	7898698	2030	639866	473574	318762
1789630067	7233	90.4	89.5	9851	2759	3740	8059	1314	0	968	3447	8422	2998664	39545	49955	826	170043	198405	6550257	7959361	2037	644168	474865	321217
1789630098	7263	97.1	96.8	10342	4081	1160	8403	438	0	25780	3563	7875	3000505	40000	50000	276	170440	199424	6574747	8017150	2048	644967	476673	321929
1789630131	7297	95.0	94.8	11874	2107	1103	6561	268	0	42224	3022	7599	3000235	40000	50000	480	170846	200664	6599316	8093232	2053	647344	478707	323018
1789630163	7328	94.3	93.8	6087	1545	1227	8537	98	0	30358	2940	10012	3000646	40000	50000	714	171638	201596	6618433	8152523	2045	649761	480599	324176
1789630194	7360	95.0	94.7	10068	3449	1275	6523	401	0	49074	3040	7484	3000172	40000	50000	468	172195	202789	6649109	8209304	2060	652469	482707	324979
1789630222	7388	94.0	93.5	7911	4326	1639	8439	219	0	66539	3008	7372	3000342	40000	50000	932	172888	203493	6672978	8242684	2058	654873	484751	325871
1789630248	7413	95.5	94.8	5826	4881	1346	5981	143	0	63345	3083	7233	3000596	40000	50000	813	173585	204082	6694731	8269989	2061	657066	486750	326567
1789630280	7446	95.6	95.2	12098	5201	2543	7809	891	0	66544	3071	7235	3000526	40000	49830	1138	174223	204924	6733787	8311115	2053	659550	488347	327294
1789630309	7475	93.4	93.0	6917	2750	1828	6731	659	0	77076	3353	7889	3000018	40000	49920	814	174709	205704	6755693	8358872	2055	662138	490037	329264
1789630340	7505	94.8	94.5	7965	2968	2330	8471	561	0	31368	3141	7764	3000356	40000	50000	707	175183	206836	6784132	8416558	2056	664362	491283	330585
1789630369	7535	93.1	92.4	8853	3089	2863	8349	1294	0	11152	3374	11123	3000058	40000	50000	962	175769	207779	6802007	8462562	2039	667216	492232	333142
1789630399	7565	95.4	94.8	5629	3002	1431	9863	104	0	50106	2921	7363	3000967	40000	50000	1063	176713	208812	6823998	8514470	2054	669307	495263	334228
1789630434	7600	97.6	97.5	13776	4756	966	7430	222	0	149676	2866	7296	3000141	40000	50000	549	176906	209861	6876858	8549489	2130	671846	497577	334753
1789630456	7622	95.2	94.3	9038	5553	3746	9754	2376	0	23827	2882	6783	3000219	39669	49964	1320	177806	210713	6896909	8592217	2040	674477	497841	335300
1789630486	7652	96.8	96.4	6961	4199	3068	6851	1704	0	46478	3040	7220	3000075	39337	49947	1213	178436	211621	6922978	8643410	2039	676821	500060	336725
1789630516	7682	91.9	91.6	8416	1859	2891	8708	1249	0	15063	2953	7290	3000259	40000	49947	1168	178914	212348	6953868	8678908	2038	678934	501267	338909
1789630552	7717	97.4	96.7	8215	4253	906	7376	272	0	31811	3196	11080	3000477	40000	50000	320	179225	213425	6985455	8735088	2040	681399	503567	341004
1789630580	7746	91.2	90.0	7458	2698	3469	10607	1764	0	3140	3241	7817	2999577	40000	50000	781	179924	214026	7000500	8768542	2038	685901	505629	342042
1789630610	7775	98.5	98.4	8326	5196	925	6317	301	0	39928	2903	6758	3000163	40000	50000	273	180034	215326	7034240	8833755	2060	686394	507850	342519
1789630639	7805	93.6	93.1	6455	3832	1383	8371	816	0	23939	2862	7090	3000578	40000	50000	362	180747	216239	7050152	8894739	2054	689483	510091	343384
1789630667	7833	95.3	95.1	11663	3889	1882	6018	62	0	50115	2950	6825	3000150	40000	50000	1019	180929	216873	7089606	8931445	2065	691056	511720	343990
1789630699	7864	93.2	92.5	6038	2661	3089	8964	2047	0	3683	3003	10269	3000151	39827	50000	671	181721	217688	7102905	8984547	2039	695534	513753	346001
1789630731	7897	98.5	98.4	11435	1744	814	5449	357	0	39715	2907	6743	3000479	40000	50000	242	182037	218949	7148901	9043943	2066	695989	515861	346331
1789630762	7928	93.9	92.5	10097	3466	1035	7587	366	0	20614	3091	7731	3000633	40000	50000	81	182653	219833	7172187	9098326	2054	698605	517511	347754
1789630791	7957	92.1	90.8	6312	3999	3564	6872	611	0	9927	3396	7866	2999965	39942	49971	1264	183308	220658	7191231	9148634	2044	701833	519348	349011
1789630816	7982	98.3	97.9	8539	1753	1165	7776	690	0	8846	2743	6555	3000181	40000	50000	216	183834	221571	7213630	9196089	2041	703508	521357	349711
1789630848	8014	91.1	90.8	9021	3233	4604	7618	667	0	2222	3012	7375	2998281	38954	49958	1676	184249	222499	7239280	9251278	2045	707576	522889	351741
1789630879	8045	96.3	94.5	5686	1314	1728	8557	318	0	94524	3078	10573	3000380	39635	50000	837	185448	222933	7246382	9281227	2074	709800	526461	352815
1789630907	8073	94.5	93.6	10465	8340	3957	7524	2126	0	6474	2868	6716	3000567	39951	49991	1431	186008	223969	7286158	9323966	2042	712364	527144	353220
1789630940	8106	94.9	94.6	6749	2166	2507	8906	361	0	78326	2849	7506	3000304	40000	50000	1161	186418	224990	7312361	9374094	2069	714870	530684	354077
1789630966	8132	95.6	95.3	6382	5715	2820	5937	979	0	55437	2661	6745	3000434	40000	50000	1142	186953	225770	7341338	9411568	2063	717385	532455	354615
1789631005	8170	96.3	96.1	7365	3217	2238	7580	292	0	92379	2873	9985	3000324	40000	49988	1158	187433	227163	7380795	9473521	2083	719949	535464	355268
1789631031	8197	93.9	93.4	11247	4268	3348	6166	1556	0	47941	3005	6932	3000431	40000	49948	1417	188014	228094	7403852	9520091	2050	722502	536431	356119
1789631061	8227	94.8	94.3	10125	1846	1882	7595	423	0	45768	2908	7523	3000497	40000	50000	1062	188835	229083	7433576	9566496	2071	724931	539314	357676
1789631087	8253	95.1	95.0	12210	1675	1497	5760	122	0	41025	2905	6917	3000176	40000	50000	964	189026	229781	7463285	9597968	2065	726966	541067	358492
1789631121	8287	95.0	94.8	8194	2457	4487	7559	462	0	17921	2780	9740	3000253	39825	49751	1856	189358	230915	7484269	9660476	2047	730044	543209	359372
1789631146	8312	95.8	95.1	6011	4554	3605	7035	2402	0	6115	2748	6894	3000608	40000	50000	1051	190049	231541	7504505	9699920	2045	734105	545371	360255
1789631178	8344	98.3	98.1	18554	2009	1204	7039	159	0	51075	2908	6814	3000748	40000	50000	555	190572	232641	7554862	9753453	2087	734456	547627	360570
1789631208	8373	94.9	94.6	7676	4054	2038	5733	163	0	30667	2798	7136	3000371	40000	49968	1270	191137	233339	7590000	9791411	2053	736994	549778	361257
1789631236	8402	95.8	95.1	10032	2768	1024	6709	573	0	12136	3035	7385	3000633	40000	50000	255	191681	234356	7621634	9835647	2056	739532	551767	361958
1789631271	8436	91.8	91.5	6989	5198	3796	6500	785	0	6637	2887	9812	2999616	40000	49839	939	192247	235232	7651242	9877679	2047	743222	553827	362924
1789631303	8468	98.1	98.0	8446	5550	1096	7309	281	0	44557	2971	7151	3000067	40000	50000	415	192382	236489	7680186	9957089	2080	744495	555943	363745
1789631328	8494	95.5	95.0	4961	3784	1794	6351	632	0	25529	3029	7300	3000433	40000	50000	574	192875	237138	7691647	10006796	2053	747664	558183	364556
1789631358	8523	97.3	97.1	14936	2190	1363	7505	125	0	43212	3016	7302	3000275	40000	49990	877	193108	238092	7719164	10058161	2080	749302	560399	364964
1789631394	8560	97.8	97.5	7840	4804	1210	5399	280	0	36066	2890	9909	3000452	40000	50000	495	193542	239330	7750339	10132117	2062	752070	562597	365659
1789631416	8582	89.7	89.1	4252	2258	2128	7334	109	0	27566	3045	4533	3000386	40000	50000	1345	193992	239788	7766850	10157627	2060	754391	564542	366530
1789631449	8615	97.3	97.1	7623	5781	1583	5928	376	0	19099	3066	9899	3000385	40000	50000	638	194360	240954	7795989	10224961	2056	757021	566428	367491
1789631477	8643	92.5	92.4	5199	2803	4114	9046	996	0	3430	2925	7230	2998797	39285	50000	1424	194568	241708	7812504	10277783	2046	760987	568131	368859
1789631506	8672	95.5	94.6	5126	2319	3223	7535	1440	0	49828	2862	7428	2999537	39700	49985	1314	195564	242498	7827531	10329917	2055	763501	571062	369913
1789631539	8705	95.7	95.4	9185	3994	2655	8992	854	0	67711	2875	10023	3000264	39868	50000	1162	195968	243480	7855337	10382275	2072	765936	573486	370612
1789631567	8733	93.9	93.5	7301	4814	3035	7076	1483	0	49536	2997	7183	3000026	40000	49884	1174	196356	244413	7878221	10427009	2063	768471	575354	371297
1789631597	8763	94.5	93.7	7620	3221	3159	8908	548	0	38473	3131	7596	3000205	39969	49964	1450	197120	245391	7898325	10489640	2065	770948	577559	372622
1789631628	8794	96.1	95.7	7492	4012	1712	6921	102	0	58356	3316	7907	3000648	40000	50000	932	197799	246637	7929782	10542174	2072	773508	580441	373330
1789631660	8826	93.3	93.0	6708	3270	3403	9689	1278	0	10399	3211	10684	3000094	39706	50000	1185	198301	247611	7945513	10588373	2049	777524	582424	374665
1789631686	8852	93.9	93.2	6319	1981	3512	7932	2189	0	24940	3199	7793	2999908	39711	49853	1235	199068	248481	7960484	10625791	2050	780369	584438	376014
1789631720	8885	94.5	94.0	7412	2401	3359	9789	1200	0	49412	3348	11220	3000175	39623	49955	1541	200000	249333	7981490	10674096	2062	782791	586508	377670
1789631756	8922	96.5	96.3	14118	2092	1213	7243	84	0	83599	3080	7802	3000475	40000	50000	829	200000	250633	8033547	10724139	2078	784948	589730	378630
1789631783	8948	94.8	94.6	9146	2674	1660	9061	143	0	101334	3114	7486	3000176	40000	50000	1007	200000	251246	8054149	10753954	2100	787519	591880	379089
1789631812	8977	95.3	94.9	8971	3254	2572	6345	756	0	60561	3091	7577	3000012	40000	49942	800	200000	252314	8073194	10812505	2083	790187	593613	379627
1789631836	9002	93.0	91.5	6357	5040	3729	8505	2152	0	12131	3233	7617	2999754	39003	49994	1500	200000	253284	8088246	10866504	2055	792558	594117	381129
1789631875	9040	96.0	95.7	10166	2474	1312	7413	118	0	107450	3253	8288	3000392	40000	50000	810	200000	254485	8133744	10915228	2117	795186	598079	382131
1789631895	9061	92.6	92.0	8745	5815	3246	9448	2058	0	32400	3059	7136	2999512	39560	49928	1104	200000	255122	8147105	10953623	2056	797739	598571	382853
1789631926	9092	94.8	94.1	5732	4415	3222	7645	1637	0	36114	3279	8015	3000054	39870	49930	1269	200000	255962	8175797	10997735	2062	800149	600310	384388
1789631960	9125	94.2	93.9	6181	4813	2660	9729	1433	0	43959	3146	7776	3000004	40000	49922	625	200000	257003	8208182	11051725	2058	802950	602329	385950
1789631986	9152	93.4	92.8	7351	3732	2915	8086	1249	0	15003	3223	7794	3000145	39733	50000	917	200000	257729	8222207	11101239	2052	805231	603561	387611
